_time,_left_vel
10.0,0.0
15.0,0.0
24.0,0.0
34.0,0.0
45.0,0.0
54.0,0.0
64.0,0.0
74.0,0.0
84.0,0.0
94.0,0.0
104.0,0.0
114.0,0.0
124.0,0.0
134.0,0.0
144.0,0.0
154.0,0.0
164.0,0.0
174.0,0.0
184.0,0.0
194.0,0.0
204.0,0.0
214.0,0.0
224.0,0.0
234.0,0.0
245.0,0.0
255.0,0.0
264.0,0.0
274.0,0.0
284.0,0.0
295.0,0.0
305.0,0.0
314.0,0.0
324.0,0.0
334.0,0.0
354.0,0.0
354.0,0.0
364.0,0.0
374.0,0.0
384.0,0.0
394.0,0.0
404.0,0.0
414.0,0.0
424.0,0.0
434.0,0.0
444.0,0.0
454.0,0.0
464.0,0.0
474.0,0.0
484.0,0.0
494.0,0.0
504.0,0.0
514.0,0.0
524.0,0.0
534.0,0.0
544.0,0.0
554.0,0.0
564.0,0.0
574.0,0.0
584.0,0.0
594.0,0.0
604.0,0.0
614.0,0.0
624.0,0.0
635.0,0.0
644.0,0.0
654.0,0.0
664.0,0.0
674.0,0.0
684.0,0.0
694.0,0.0
704.0,0.0
714.0,0.0
724.0,0.0
734.0,0.0
744.0,0.0
755.0,0.0
765.0,0.0
774.0,0.0
784.0,0.0
794.0,0.0
804.0,0.0
814.0,0.0
825.0,0.0
835.0,0.0
845.0,0.0
855.0,0.0
865.0,0.0
874.0,0.0
884.0,0.0
894.0,0.0
904.0,0.0
914.0,0.0
924.0,0.0
935.0,0.0
945.0,0.0
954.0,0.0
964.0,0.0
974.0,0.0
984.0,0.0
995.0,0.0
1004.0,0.0
1020.0,0.0
1024.0,0.0
1034.0,0.0
1044.0,0.0
1054.0,0.0
1064.0,0.0
1074.0,0.0
1084.0,0.0
1094.0,0.0
1104.0,0.0
1114.0,0.0
1124.0,0.0
1134.0,0.0
1144.0,0.0
1154.0,0.0
1164.0,0.0
1174.0,0.0
1184.0,0.0
1194.0,0.0
1204.0,0.0
1214.0,0.0
1224.0,0.0
1234.0,0.0
1244.0,0.0
1254.0,0.0
1264.0,0.0
1274.0,0.0
1284.0,0.0
1294.0,0.0
1304.0,0.0
1314.0,0.0
1324.0,0.0
1334.0,0.0
1344.0,0.0
1354.0,0.0
1365.0,0.0
1374.0,0.0
1384.0,0.0
1394.0,0.0
1405.0,0.0
1414.0,0.0
1424.0,0.0
1434.0,0.0
1444.0,0.0
1454.0,0.0
1464.0,0.0
1474.0,0.0
1484.0,0.0
1494.0,0.0
1504.0,0.0
1514.0,0.0
1524.0,0.0
1535.0,0.0
1545.0,0.0
1555.0,0.0
1564.0,0.0
1574.0,0.0
1584.0,0.0
1594.0,0.0
1604.0,0.0
1615.0,0.0
1625.0,0.0
1634.0,0.0
1644.0,0.0
1655.0,0.0
1665.0,0.0
1674.0,0.0
1690.0,0.0
1694.0,0.0
1704.0,0.0
1714.0,0.0
1724.0,0.0
1734.0,0.0
1744.0,0.0
1754.0,0.0
1764.0,0.0
1774.0,0.0
1784.0,0.0
1794.0,0.0
1804.0,0.0
1814.0,0.0
1824.0,0.0
1834.0,0.0
1844.0,0.0
1854.0,0.0
1864.0,0.0
1874.0,0.0
1884.0,0.0
1894.0,0.0
1904.0,0.0
1914.0,0.0
1924.0,0.0
1934.0,0.0
1944.0,0.0
1954.0,0.0
1964.0,0.0
1974.0,0.0
1984.0,0.0
1994.0,0.0
2004.0,0.0
2014.0,0.0
2025.0,0.0
2034.0,0.0
2044.0,0.0
2054.0,0.0
2065.0,0.0
2074.0,0.0
2084.0,0.0
2094.0,0.0
2104.0,0.0
2114.0,0.0
2124.0,0.0
2134.0,0.0
2144.0,0.0
2154.0,0.0
2164.0,0.0
2174.0,0.0
2184.0,0.0
2194.0,0.0
2204.0,0.0
2215.0,0.0
2225.0,0.0
2235.0,0.0
2244.0,0.0
2254.0,0.0
2264.0,0.0
2274.0,0.0
2284.0,0.0
2295.0,0.0
2305.0,0.0
2314.0,0.0
2324.0,0.0
2335.0,0.0
2354.0,0.0
2354.0,0.0
2364.0,0.0
2374.0,0.0
2384.0,0.0
2394.0,0.0
2404.0,0.0
2414.0,0.0
2424.0,0.0
2434.0,0.0
2444.0,0.0
2454.0,0.0
2464.0,0.0
2474.0,0.0
2484.0,0.0
2494.0,0.0
